id	text
3339	Grants 500K Sanguinium
3340	Grants 1M Sanguinium
3341	Grants 1 Void Energy
3342	Grants 5 Void Energy
3343	Grants 10 Void Energy
3344	Grants 20 Void Energy
3345	Grants 50 Void Energy
3346	Grants 100 Void Energy
3347	Grants 200 Void Energy
3348	Grants 300 Void Energy
3349	Grants 500 Void Energy
3350	Grants 1,000 Void Energy
3351	Grants 2,000 Void Energy
3352	Grants 5,000 Void Energy
3353	Grants 10K Void Energy
3354	Grants 20K Void Energy
3355	Grants 50K Void Energy
3400	Adds 1,000 Lv. 7 Zombies to your cause
3401	Adds 1,000 Lv. 7 Skeleton Archers to your cause
3402	Adds 1,000 Lv. 7 Undead Knights to your cause
3403	Adds 1,000 Lv. 7 Gargoyles to your cause
3404	Adds 1,000 Lv. 7 Undead Mages to your cause
3405	Adds 1,000 Lv. 8 Zombies to your cause
3406	Adds 1,000 Lv. 8 Skeleton Archers to your cause
3407	Adds 1,000 Lv. 8 Undead Knights to your cause
3408	Adds 1,000 Lv. 8 Gargoyles to your cause
3409	Adds 1,000 Lv. 8 Undead Mages to your cause
3410	Adds 1,000 Lv. 9 Zombies to your cause
3411	Adds 1,000 Lv. 9 Skeleton Archers to your cause
3412	Adds 1,000 Lv. 9 Undead Knights to your cause
3413	Adds 1,000 Lv. 9 Gargoyles to your cause
3414	Adds 1,000 Lv. 9 Undead Mages to your cause
3415	Adds 1,000 Lv. 10 Zombies to your cause
3416	Adds 1,000 Lv. 10 Skeleton Archers to your cause
3417	Adds 1,000 Lv. 10 Undead Knights to your cause
3418	Adds 1,000 Lv. 10 Gargoyles to your cause
3419	Adds 1,000 Lv. 10 Undead Mages to your cause
3420	Adds 1,000 Lv. 1 Specters to your cause
3421	Adds 1,000 Lv. 2 Specters to your cause
3422	Adds 1,000 Lv. 3 Specters to your cause
3423	Adds 1,000 Lv. 4 Specters to your cause
3424	Adds 1,000 Lv. 5 Specters to your cause
3425	Adds 1,000 Lv. 6 Specters to your cause
3426	Adds 1,000 Lv. 7 Specters to your cause
3427	Adds 1,000 Lv. 8 Specters to your cause
3428	Adds 1,000 Lv. 9 Specters to your cause
3429	Adds 1,000 Lv. 10 Specters to your cause
3500	Melts not in your hand, nor in your mouth.
3501	A real pain to work with as it wails whenever you cut or sand it.
3502	Only available by slaying powerful beings using the most brutal means possible.
3503	Super-dense iron that has a fiery glow.
3504	You could create anything from this.
3505	Sometimes when a powerful being dies, its lifetime experience materialize into this.
3506	The source of sentient life.
3507	Scholars are still arguing whether this absorbs light or emits darkness.
3508	Only found in the deepest oceans.
3509	Contains the essence of the sun.
3510	No one knows what's inside, but I heard once an Undead Lord found a [Pinpoint Relocation]...
3511	All troops' ATK +10% for 24 hours
3512	All troops' DEF +10% for 24 hours
3513	Campaign troop size limit +10% for 24 hours
3514	All troops' ATK +20% for 12 hours
3515	All troops' ATK +25% for 12 hours
3516	All troops' ATK +30% for 12 hours
3517	All troops' ATK +35% for 12 hours
3518	All troops' DEF +20% for 12 hours
3519	All troops' DEF +25% for 12 hours
3520	All troops' DEF +30% for 12 hours
3521	All troops' DEF +35% for 12 hours
3522	Campaign troop size limit +35% for 12 hours
3523	Campaign troop size limit +40% for 12 hours
3524	Campaign troop size limit +50% for 12 hours
3525	Campaign troop size limit +60% for 12 hours
3526	Campaign troop size limit +10% for 4 hours
3530	Just a common box that contains common materials.
3531	This box contains uncommon materials.
3532	A rare box with rare materials.
3533	Epic box. Epic materials. Totally epic.
3534	A mastercrafted box that matches the legendary materials inside.
3535	This box has a mystical glow. Must be from the mystic materials inside.
3536	A material box dug up from ruins of an unknown ancient city.
3537	This box and the materials inside have existed since primordial times.
3538	A box from another world that contain eldritch materials.
3540	Grants 100 Lord EXP
3541	Grants 500 Lord EXP
3545	Reduce troops summoning time by 4 hours
3546	Reduce troops summoning time by 12 hours
3547	Reduce troops summoning time by 18 hours
3548	Reduce troops summoning time by 24 hours
3549	Reduce respawn time by 4 hours
3550	Reduce respawn time by 12 hours
3551	Reduce respawn time by 18 hours
3552	Reduce respawn time by 24 hours
3553	Reduce research time by 4 hours
3554	Reduce research time by 12 hours
3555	Reduce research time by 18 hours
3556	Reduce research time by 24 hours
3557	Reduce timers by 4 hours
3558	Reduce timers by 12 hours
3559	Reduce timers by 18 hours
3560	Reduce timers by 24 hours
3561	Reduce building time by 4 hours
3562	Reduce building time by 12 hours
3563	Reduce building time by 18 hours
3564	Reduce building time by 24 hours
3565	Reduce equipment forge time by 4 hours
3566	Reduce equipment forge time by 12 hours
3567	Reduce equipment forge time by 18 hours
3568	Reduce equipment forge time by 24 hours
3570	Troop upkeep -15% for 12 hours
3571	Troop upkeep -25% for 12 hours
3572	Troop upkeep -35% for 12 hours
3573	Troop upkeep -50% for 12 hours
3574	Troop upkeep -70% for 12 hours
3575	Grants 500 Gems
3576	Grants 1,000 Gems
3577	Grants 2,000 Gems
3578	Grants 2,888 Gems
3579	Grants 5,000 Gems
3580	Grants 6,666 Gems
3581	Grants 8,888 Gems
3582	Grants 10,000 Gems
3583	Production +50% at 1 Wishing Well for 24 hours
3584	Production +100% at 1 Wishing Well for 24 hours
3585	Production +150% at 1 Wishing Well for 24 hours
3586	Production +200% at 1 Wishing Well for 24 hours
3587	Production +250% at 1 Wishing Well for 24 hours
3588	Production +300% at 1 Wishing Well for 24 hours
3589	Production +400% at 1 Wishing Well for 24 hours
3590	Production +500% at 1 Wishing Well for 24 hours
3591	Production +50% at 1 Sawmill for 24 hours
3592	Production +100% at 1 Sawmill for 24 hours
3593	Production +150% at 1 Sawmill for 24 hours
3594	Production +200% at 1 Sawmill for 24 hours
3595	Production +250% at 1 Sawmill for 24 hours
3596	Production +300% at 1 Sawmill for 24 hours
3597	Production +400% at 1 Sawmill for 24 hours
3598	Production +500% at 1 Sawmill for 24 hours
3599	Production +50% at 1 Haunted Mine for 24 hours
3600	Production +100% at 1 Haunted Mine for 24 hours
3601	Production +150% at 1 Haunted Mine for 24 hours
3602	Production +200% at 1 Haunted Mine for 24 hours
3603	Production +250% at 1 Haunted Mine for 24 hours
3604	Production +300% at 1 Haunted Mine for 24 hours
3605	Production +400% at 1 Haunted Mine for 24 hours
3606	Production +500% at 1 Haunted Mine for 24 hours
3607	Production +50% at 1 Quiksilver Extractor for 24 hours
3608	Production +100% at 1 Quiksilver Extractor for 24 hours
3609	Production +150% at 1 Quiksilver Extractor for 24 hours
3610	Production +200% at 1 Quiksilver Extractor for 24 hours
3611	Production +250% at 1 Quiksilver Extractor for 24 hours
3612	Production +300% at 1 Quiksilver Extractor for 24 hours
3613	Production +400% at 1 Quiksilver Extractor for 24 hours
3614	Production +500% at 1 Quiksilver Extractor for 24 hours
3615	Resources collection speed +50% for 24 hours (excluding Gems)
3616	Resources collection speed +100% for 24 hours (excluding Gems)
3617	Resources collection speed +150% for 24 hours (excluding Gems)
3618	Resources collection speed +200% for 24 hours (excluding Gems)
3619	Resources collection speed +250% for 24 hours (excluding Gems)
3620	Resources collection speed +300% for 24 hours (excluding Gems)
3621	Resources collection speed +400% for 24 hours (excluding Gems)
3622	Resources collection speed +500% for 24 hours (excluding Gems)
3623	Grants 2,000 VIP EXP
3624	Grants 5,000 VIP EXP
3625	Grants 100,000 Lord EXP
3626	Gives a few Gems
3627	Gives a few Gems
3628	Gives some Gems
3629	Gives some Gems
3630	Gives some Gems
3631	Gives a good amount of Gems
3632	Gives a good amount of Gems
3633	Gives a good amount of Gems
3634	Gives a good amount of Gems
3635	Gives a good amount of Gems
3636	Gives lots of Gems
3637	Gives lots of Gems
3638	Gives lots of Gems
3639	Gives lots of Gems
3640	Gives lots of Gems
3641	Gives lots of Gems
3642	Gives tons of Gems
3643	Contains low quality Lv. 1 equipment
3644	Contains normal quality Lv. 1 equipment
3645	Contains Lv. 1 equipment of better quality
3646	Contains high quality Lv. 1 equipment
3647	Contains Lv. 1 equipment of the best quality
3648	Contains low quality Lv. 5 equipment
3649	Contains normal quality Lv. 5 equipment
3650	Contains Lv. 5 equipment of better quality
3651	Contains high quality Lv. 5 equipment
3652	Contains Lv. 5 equipment of the best quality
3653	Contains low quality Lv. 10 equipment
3654	Contains normal quality Lv. 10 equipment
3655	Contains Lv. 10 equipment of better quality
3656	Contains high quality Lv. 10 equipment
3657	Contains Lv. 10 equipment of the best quality
3658	Contains low quality Lv. 15 equipment
3659	Contains normal quality Lv. 15 equipment
3660	Contains Lv. 15 equipment of better quality
3661	Contains high quality Lv. 15 equipment
3662	Contains Lv. 15 equipment of the best quality
3663	Contains low quality Lv. 20 equipment
3664	Contains normal quality Lv. 20 equipment
3665	Contains Lv. 20 equipment of better quality
3666	Contains high quality Lv. 20 equipment
3667	Contains Lv. 20 equipment of the best quality
3668	Contains low quality Lv. 25 equipment
3669	Contains normal quality Lv. 25 equipment
3670	Contains Lv. 25 equipment of better quality
3671	Contains high quality Lv. 25 equipment
3672	Contains Lv. 25 equipment of the best quality
3673	Contains low quality Lv. 30 equipment
3674	Contains normal quality Lv. 30 equipment
3675	Contains Lv. 30 equipment of better quality
3676	Contains high quality Lv. 30 equipment
3677	Contains Lv. 30 equipment of the best quality
3700	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3701	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3702	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3703	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3704	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3705	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3706	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3707	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3708	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3709	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3710	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3711	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3712	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3713	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3714	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3715	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3716	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3717	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3718	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3719	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3720	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3721	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3722	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3723	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3724	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3725	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3726	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3727	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3728	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3729	The goblins got this from the Dragon Tomb. The higher its quality, the better the rewards inside.
3730	Small but good.
3731	Full of pleasant surprises!
3732	So shiny...
3733	A small gift from the north.
3734	Straight from the workshops of the frost dwarves.
3735	Good'ol winter gift, as always.
3736	The best gift for this winter.
3737	Small, but it contains Gems!
3738	It's 2017, you deserve some Gems, my lord!
3739	I wonder how many Gems could fit in this...
3740	Another small gift from the north.
3741	Test you luck with this, anything could be inside!
3742	Don't ask, just open it!
3743	The best gift for this New Year.
3744	Lv. 15 Specter Rally
3745	Use to switch the positions of 2 buildings in the same area.
3746	Let's begin the year with a little gift...
3747	You could smell the stench of life reeking from it.
3748	Imagine what a glorious undead horde you could build by despoiling the energy of life inside...
3749	Some trinkets stolen from the goddess of life.
3750	Pillaged straight from the ruins of the temple of life.
3751	Filled to the brim with the energy of life. I can't wait to taint what's inside!
3752	One of the most precious treasure of the goddess of life. I'm still savoring her grief from when we stole this from her, hahaha!
3753	A symbol of love. Can be used directly or synthed into something even better.
3754	Good for those nights when he or she is away. Can be used directly or synthed into something even better.
3755	I loved these when I was alive. Can be used directly or synthed into something even better.
3756	Specially designed so even undead couples could enjoy. Use to get massive rewards.
3757	Mirage Stones are essential for constructing Alliance buildings. They're usually found in high level resources points.
3758	Standard power shard for powering Arcane Obelisks. Obelisk Guards drop these.
3759	Low-quality power shard for powering Arcane Obelisks. Obelisk Guards drop these.
3760	Power shard for powering Arcane Obelisks, undersized though. Obelisk Guards drop these.
3761	Masterwork power shard for powering Arcane Obelisks. Obelisk Guards drop these.
3762	Overcharged power shard for powering Arcane Obelisks, the best that you could get. Obelisk Guards drop these.
3763	Resources pack from the wights, use to get a ton of Wood and Balens.
5000	Feels like living flesh.
5001	See that sinkhole? That's what happens when you drop a Void Terror's horn with the pointy end down.
5002	Tough as steel but soft as silk.
5003	Each of these is a self-contained micro-dimension.
5004	Condensed from the blood spilled over a thousand battlefields.
5005	It came from the sky and glows in the dark.
5006	Essential medium for almost all alloys. Also commonly used as gemstone.
5007	Chaos solidified. Volatile, so handle with care.
5008	Speaks the future to whoever that holds it.
5009	Looks rusty but is even harder than diamonds.
5010	Legend says that they're actually the scorched souls of those being burned in the abyss.
5011	Don't forget this if you don't want to melt in the forge.
10000	Stat descriptions
10011	Reduces remaining time
10012	Increase collection speed
10013	Reduces Marching time
10014	Increases production
10020	Duration
10027	MP
10028	Lord EXP
10029	Troops Lv
10030	Troops
