id	text
2664	Human alliance {0} breached {1}'s city!
2665	{0} occupied {1}! The Warlock King has granted 5 days of protection!
2691	Headgear
2692	Weapon
2693	Armor
2694	Accessory
2695	Boots
2696	Belt
2699	装备预留
2700	Activate
2701	EXP gained today: {0}
2702	Get EXP
2703	Current EXP
2708	VIP
2709	Troops Aid
2710	Troops Aid from {0}
2711	VIP time: +{0} mins
2712	VIP EXP: +{0}
2713	Your successfully defended your city from {0}'s attack
2714	Your city was sacked by {0} and you're forced to raise a white flag in shame. Pull that down and restore your glory by attacking any member of the Alliance [{1}]!
2715	{0} attacked your troops in the wild and was defeated
2716	{0} defeated your troops in the wild
2717	Your troops attacked a city, {1}!
2718	Your troops attacked another army, {1}!
2719	Unread Mail 
2720	Activate VIP 
2722	Summon 
2723	Assemble
2724	  May assemble:
2725	Great Hall Capacity - Current
2726	Great Hall Capacity - Next Lv.
2727	Upgrade Cost: 
2728	Campaign Troops: 
2729	Assembling...
2730	Assembling...
2731	Assembled
2732	Marching...
2733	In battle...
2734	Occupying...
2735	Collecting...
2736	Glaurung Den
2737	Returning...
2738	Aiding...
2739	Send back these troops?
2740	Campaign troops limit:
2741	Your VIP perks have expired. Renew your VIP to reactivate them!
2742	Inactive
2743	Attack (5 MP)
2744	EXP: +{0}
2745	MP: +{0}
2746	Prayers +
2747	City DEF: +{0}
2748	MP full
2749	Psychic Eye Energy full
2750	Psychic Eye Energy: +{0}
2752	Attachment received!
2753	Summon
2754	Combat
2755	Assist
2756	Assembly has finished; you cannot use that item!
2757	Cancel Assembly
2758	  Possible reinforcements:
2759	War Details
2760	Legend
2761	Leave Assembly
2762	Leave Aid
2763	Are you sure you want to leave Assembly?
2764	Are you sure you want to leave Aid?
2765	Dark Sky
2766	Increases
2767	Join Assembly
2768	Join Aid
2769	Send back
2770	Separate troops
2771	Allies have arrived at their destination! Excess troops have returned to your city.
2772	Day {0}
2773	Login Rewards
2774	Challenging this opponent requires Castle Lv. {0}
2775	Challenging this opponent requires Lord Lv. {0}
2776	 till refresh
2777	Assembly
2778	Army Details
2779	Preparing
2780	Enemy arriving in \n<size=30><color=red> {0} </color></size>
2781	Respawn requirements
2782	Unlock requirements
2783	Requirements
2784	Surrounded
2785	You successfully defended {0}'s city from {1}'s attack
2786	You failed to defend {0}'s city from being sacked by {1}
2787	Messages
2788	Lord
2789	Bound: <color=yellow>{0}</color>
2790	Challenge
2791	Help
2792	Event Center
2793	You have a chance to get the following:
2794	Location & Language
2795	Location
2796	Language
2797	Change
2798	Get Gems
2799	Change
2800	Graphical Special Effects
2801	Toggle Special Effects
2802	Successful elimination will yield extra rewards.
2803	Relocating
2804	World Map introduction
2805	Resources
2806	Mobs
2807	PVP
2808	Alliance Territory
2809	Assembly
2810	Helping Allies
2811	World coordinates
2812	You
2813	Allies
2814	Alliance Valor
2815	Points Rankings
2816	Occupier
2817	Occupy countdown
2818	Protection countdown
2819	Army Leader
2820	Attack after {0}
2821	Kingdom of Aslon
2822	Aslon LXVI
2823	Transport
2824	2x Rewards
2825	Charging will be complete in 
2826	Charging complete
2827	Alliance Castle
2828	Alliance Sigil
2829	Rotspitter
2830	Defending
2831	Garrisoning
2833	Coming Soon
2834	Insufficient materials
2835	Ready
2836	Building
2837	Defending
2838	Charging
2839	Attacking
2840	Not Defended
2841	You can't place that here
2842	Collecting...
2843	Storing
2844	<color=red>Captured</color>
2845	Sure!
2846	No Thanks
2847	Cancel bounty
2848	Round
2849	Black Market
2850	Casualties
2851	Vortex Fissure
2852	Enemy Troops
2853	Enemy Looters
2854	Humans
2855	Human Garrison
2856	Human Attackers
2857	Glaurung Attackers
2858	Void Militia
2859	Infantry
2860	Cavalry
2861	Flyer
2862	Mage
2863	Archer
2864	Specter
2865	Workshop
2866	Battle Rewards
2867	Occupying...
2881	Use Skill Points
2882	Research Technology
2883	More Zombies
2884	More Skeleton Archers
2885	More Undead Knights
2886	More Gargoyles
2887	More Undead Mages
2888	Respawn corpses
2889	Repair Walls
2890	Pray for free
2891	More Specters
2892	Join Alliance
2893	Get Material
2894	(Respawned: {0})
2895	'-50% ATK!
2897	Cooldown
2899	(助手占位,勿用)
2900	War Guard
2901	ATK Bonus
2902	DEF Bonus
2903	Cost Reduction
2904	Anti-Scout
2905	Camouflage
2906	Resources Galore
2907	Campaign Champion
2908	VIP EXP
2909	Activate VIP
2910	March Hurry
2911	Troop Recall
2912	Move City
2913	Resources
2914	MP
2915	Lord EXP
2916	Pray
2917	Wall reinforcement
2918	Psychic Eye Energy
2919	Rebirth
2920	Helping Hand
2921	Extreme Builder
2922	Call of Death
2923	Shielded Soul
2924	Master of Summons
2925	Undertaker
2926	Void Energy
2927	Buy Materials
2950	Your city will be protected from attacks. You lose it if you attack/scout another player or send troop aids.
2951	Increases ATK of all troops while both attacking and defending.
2952	Increases DEF of all troops while both attacking and defending.
2953	Reduces Balens required for troop upkeep.
2954	Resist other players' scouts while still being able to scout other players' cities.
2955	Corrupt other players' scout results on your city.
2956	Increase collection speed for all resources except Gems.
2957	Increase campaign troop size limit, greatly increasing your strength in battle.
2958	Upgrade your VIP! Current EXP: {0}
2959	Activate VIP to enjoy VIP perks.
2960	Increases troops' Campaign March SPD.
2961	Recall troops currently marching.
2962	Relocate your city on the world map.
2963	Basic resource required to build a city.
2964	Basic resource required to summon an army.
2965	Rare resource required to create an undead kingdom.
2966	An extremely precious resource for any soul.
2967	MP is spent when you send troops to attack mobs.
2968	Increases Lord level. You get Skill Points when you level up.
2969	More free prayers. Today's free prayers: {0}
2970	Completely restores City DEF. Note: Does not extinguish fires.
2971	Increases Psychic Eye Energy used to scout enemies.
2972	Recover {0}% of troops lost during battles with humans
2973	March SPD +{0}% for attacking mobs
2974	Construction time -{0} secs
2975	Specter limit +{0}
2976	{0}% of defeated Specters will be respawned
2977	Get {0} more when summoning troops of Lv. 5 or lower
2978	Burial Site capacity +{0}
2979	Get {0} more when summoning troops of Lv. 7 or lower
2980	Void Energy is used for sending troops to the Void. \nCurrent Void Energy: <color=yellow>{0}</color>
2981	Materials are used to forge and upgrade equipment. Low-level equipment have a quality limit, and you can't upgrade them with materials of a higher quality than that.
2982	Troop summon speed +{0}% 
3000	I just want a full meal. Is that too much to ask?
3001	I don't care about right or wrong, I just want to live.
3002	When you have nothing to lose, then you will know my pain!
3003	Your money or your life! How about I just take both?
3004	What's yours is mine. What's mine is also mine!
3005	Money isn't everything, but it sure is something.
3006	Prison changed me...
3007	You're all dead! Hear me? Dead!
3008	I'm going to wipe that smile off your face!
3009	I'm sure you're regretting your life choices right now - no going back, though!
3010	You give me no choice but to take your life.
3011	You will witness first-hand suffering and despair.
3012	You've made your last mistake, human.
3013	You're stupid; I can tell.
3014	Your life has always been leading toward this moment - your death.
3015	None of this makes any sense!
3016	You will become dust - not even a memory will remain.
3017	I understand this - but I will not accept it!
3018	Who's next?
3019	Tonight, I will have a REAL feast!
3020	I'll use your skull as a bowl!
3021	You are not ready!
3022	I will not spare you.
3023	Death is the only thing that belongs to you now.
3024	Don't make promises you can't keep!
3025	The world never changes, and war never ends.
3026	The only true law is the law of the sword.
3027	Somebody called?
3028	Violence does not solve problems, but it sure feels good!
3029	Things will come to an end soon; I have no fear!
3030	Fear not, this will be over soon!
3031	Without trust, there is no betrayal.
3032	All things come to an end.
3201	You get Skill Points when you level up. You may unlock and upgrade skills and spells with them.
3202	Earn incredible rewards by completing the Warlock King's missions. Complete a certain number of missions to earn the [Warlock King's Barrier] and get powerful buffs.
3203	1. Earn resources from praying. Get more resources by praying more often and using Gems.\n2. Upgrade building to increase daily free prayers.\n3. There is a chance that you will earn bonus rewards while praying.
3204	1. These powerful mobs are incredibly difficult to kill while alone, but the danger is worth the rewards. Join an Alliance to attack mobs with your allies.\n2. It costs 20 MP to attack a mob, but MP will be restored if you fail in combat.\n3. Rewards will be shared based on how many mobs each member kills.
3205	1. During Glaurung Day, Glaurung Dens across the map will spawn Glaurungs. Players should assemble within their Alliance prior to attacking.\n2.Different levels of Glaurungs will drop different Pyrums.\n3. Rewards are allocated based on each members' DMG dealt.\n4.The Alliance which kills Glaurungs will receive extra rewards.
3206	1. Glaurung's Fury may be activated by your Alliance Leader and R4+ members.\n2. Glaurungs will attack all members 30 times at 5 minute intervals. If a member loses 2 times, they have lost the event. As long as anyone manages to survive 30 waves, the Alliance wins.\n3. Rewards will be sent after the event based on the number of kills and points earned. Members in the Top 10 of Points Rankings receive bonus rewards.\n4. Except Specters, 98% of troops slain will be returned to your Burial Site as corpses, which you could respawn and use again.
3207	1. Do quest objectives to add to progress.\n2. Donation quests will grant Alliance Points and Valor. Valor may be spent in the Alliance Shop to purchase items.\n3. All members which have contributed 1% or more will get rewards via mail once the quest is completed.
3208	1. Donating specific resources will increase Alliance Technology research progress and players' Valor. Valor may be spent in the Alliance Shop to purchase items.\n2. Bonus Valor may be earned while donating.\n3. Once donations are full, the Alliance Leader or Alliance Lv. 4+ members may research the Technology, providing a permanent bonus to all members.
3209	1. Donate Pyrums to respawn and upgrade the Frost Glaurung which makes members stronger.\n2. Once the Frost Glaurung reaches a certain level, skills will be unlocked which reduce the power of enemies in battle.\n
3210	Members of R4 and above can buy items from the [Items] tab and sell them to other members under the [Shop] tab. Items under the [Items] tab costs Alliance Point, and items under the [Shop] tab costs Alliance Valor.
3211	Campaign troop size limit is 2000 by default. It can be increased by Drill Grounds bonus, skills, techs, and other buffs.
3212	Q: How do I score?\nA: Just follow the scoring conditions of the current phase.\nQ: How do I get the score rewards?\nA: Just meet or exceed the target score.\nQ: How do I collect the rewards?\nA: You'll receive system mails with the rewards.\nQ: Do I get score for killing Specters in Might Makes Right?\nA: No.
3213	Q: How does ranking rewards work?\nA: The top 100 in this phase will be rewarded.  Overall ranking rewards works the same.
3214	Q: Would my score carry over phases?\nA: No. 
3215	• You may set the preparation time of an Assembly to 5, 10, 30, or 90 mins, during which other members may join.\n• To attack the Glaurung you'll need at least 2 people by the end of the preparation, or the Assembly will cancel itself.
3216	1. Strongholds may not be attacked while under protections.\n2. Strongholds will attack the strongest player within range. If players manage to repel the attack, they and their Alliance will receive rewards, and reduce the Stronghold's protection by 4 hours.\n3. The Stronghold will enter [Under Attack] status once protection has ended. Alliances may attack the Stronghold. Once breached, the stronghold will enter [Contested] status.\n4. Warlock King's Barrier buffs don't apply for PVP, i.e. troops' Res Rate would be 0. \n5. While contested, members of the Alliance occupying it may garrison troops.\n6. Garrison the Stronghold for 12 hours to occupy it. Every 24 hours after that, all members will get resources. 
3217	Members may deposit some Non-bound Resources into the Alliance Vault every day, they'll be safe from being looted.
3218	1. Alliance Mines hold infinite resources and will never dry up. \n2. Troops collecting resources in it are safe from attacks. \n3. You may only have 1 Alliance Mine at a time.
3219	1. The Rotspitter may be moved to attack enemy cities. \n2. It can constantly reduce the City DEF of its target. \n3. To stop an enemy Rotspitter, you'll have to attack and capture it. \n4. You may order the Rotspitter to attack/stop attacking its current target any time you want. \n5. If you want to move the Rotspitter, there will be cooldowns.\n6. When attacking/defending a Rotspitter, Warlock King's Barrier buffs don't apply.
3220	1. Mirage Stone can be collected in Lv. 3+ resources points or by completing alliance quests. \n2. Alliance Valor can be gained by making a donation to your alliance. \n3. When attacking/defending an Alliance Fort, Warlock King's Barrier buffs don't apply.
3221	'- Necroberg is the center of the world, and only the strongest Alliance shall control it! \n- Only the top 50 Alliance ranked by BR are eligible for the battle for Necroberg. \n-  Necroberg and Arcane Obelisks will each give 5 pts./m and 3 pts./m when controlled. \n- Scores won't be lost even if you lose the buildings, but will reset when the event is over. \n- Whoever that controls the Arcane Obelisks can bombard the Necroberg with them. \n- You may kill Obelisk Guards to get Power Shards; they are used to buff the Arcane Obelisks' bombardments. \n- When any Alliance gets 10k pts. and controls Necroberg, they win and the battle ends. \n- The top 8 Alliances will get rewards. \n- In the first hour after victory, the leader of the winning Alliance may appoint its members as the Castellan. \n- During the battle for Necroberg, 50% of troop losses will be sent to the Burial Site and can be respawned.
3222	1) The Arcane Obelisks were built by humans in ancient times to take Necroberg from the demons. \n2) A bombardment by Arcane Obelisks will destroy a certain number of highest level troops in Necroberg, no matter they be yours or your enemies'! \n3) If there's a level tie, then in this order: Zombies > Undead Knight > Gargoyle > Undead Mage > Skeleton Archer. \n4) R4+ members may charge an Arcane Obelisk with Power Shards for bombardments. \n5) Charging with Power Shards takes time and can't be sped up. Once charged, R4+ members may begin the bombardment. \n6) If the Arcane Obelisk is taken while charging, the charge resets, and you'll get half the Power Shards spent back. \n7) Obelisk Guards spawns when total score of all Alliances reaches certain marks -- every 1,000 pts. up to 7,000 pts., and every 500 pts. after that. They will spawn within 50 sq. of Necroberg. Killing them will get you Power Shards and tons of Valor. \n8) Power Shards are owned by your Alliance and can be accumulated for use in future battles. 
3223	1) Only the top 50 Alliance ranked by BR are eligible for the battle for Necroberg. \n2) Necroberg and Arcane Obelisks will each give 5 pts./m and 3 pts./m when controlled. \n3) The top 8 Alliances will get rewarded after the battle. \n4) Score ranking refreshes every minute. \n5) Scores won't be lost even if you lose the buildings, but will reset when the event is over. \n6) When total Alliance score reaches certain points, Obelisk Guards will spawn on Unhallowed Land. Kill them to get Power Shards to empower the Arcane Obelisks to bombard Necroberg. 
3301	Fighting mobs costs MP. If the mob is no longer there when your troops reach it, MP spent will be restored.
3302	Strength in numbers! Join an Alliance to meet other Undead Lords and overcome strong enemies together!
3303	You may ask for aid from Allies or use War Guard if you are under attack!
3304	Upgrade Dark Sky to prevent enemies from scouting your city and troops! In case of emergency, you may also use Anti-Scout items!
3305	You may store extra Non-bound resources in the Alliance Vault. They will be protected from raids by other players!
3306	Need more Aid from your Alliance? Upgrade your Great Hall!
3307	Getting beaten by other players? Consolidate to move your city near your Alliance members so you can fend for each other!
3308	Upgrade your Castle to unlock more buildings.
3309	Upgrade your Burial Site to hold more corpses.
3310	Upgrade your Cellar in order to protect more resources.
3311	Troops have an hourly upkeep. As you expand your army, you'll need to have more Balens.
3312	Don't forget to collect resources before your leave the game!
3313	Summoning skills will allow you to unlock a special type of troop!
3314	All mail has an expiration date. Make sure to check important mail ASAP!
3315	Upgrading buildings, summoning troops, researching technologies, and fighting mobs are all equally important!
3316	You get skill points when you level up. Invest in skills to get stronger! 
3317	If you're not sure what to do next, try completing quests. They'll help guide on the path of steady development.
3318	Once you complete enough missions you'll be able to unlock the extremely power Warlock King's Barrier buffs! Go clear the missions now!
3319	You'll receive an incredible reward the first time you take down a mob!
3320	[Deathmarch II] is one of the key tech from the College that you should get as soon as possible!
3500	Increase Specter ATK
3501	Increase Specter DEF
3502	Increase Specter HP
3503	Increase Specter limit
3530	Just a common box that contains common materials.
3531	This box contains uncommon materials.
3532	A rare box with rare materials.
3533	Epic box. Epic materials. Totally epic.
3534	A mastercrafted box that matches the legendary materials inside.
3535	This box has a mystical glow. Must be from the mystic materials inside.
3536	A material box dug up from ruins of an unknown ancient city.
3537	This box and the materials inside have existed since primordial times.
3538	A box from another world that contain eldritch materials.
3600	Hatchet I
3601	Balen Vortex I
3602	Indexing I
3603	Saw I
3604	Balen Siphon I
3605	Bellows I
3606	Mine Cart I
3607	Shovel I
3608	Quicksilver Refining I
3609	Gems Extraction I
3610	Hatchet II
3611	Balen Vortex II
3612	Indexing II
3613	Saw II
3614	Balen Siphon II
3615	Bellows II
3616	Mine Cart II
3617	Shovel II
3618	Quicksilver Refining II
3619	Gems Extraction II
3620	Fortified Walls I
3621	Watchtower I
3622	Battlements I
3623	Traps I
3624	Fortify I
3625	Rockfall I
3626	Liquid Fire I
3627	Logfall I
3628	Crane I
3629	Corpse Cart
3630	Fortified Walls II
3631	Watchtower II
3632	Battlements II
3633	Fortify II
3634	Rockfall II
3635	Liquid Fire II
3636	Logfall II
3637	Crane II
3638	Wagon I
3639	Raid I
3640	MP Regen I
3641	Engineering I
3642	Burial Rituals I
3643	Respawn Rituals I
3644	Balen Rituals I
3645	Raid II
3646	MP Regen II
3647	Wagon II
3648	Engineering II
3649	Burial Rituals II
3650	Respawn Rituals II
3651	Balen Rituals II
3652	Summon Rituals I
3653	Swordfighting
3654	Cartography I
3655	Marksmanship
3656	Scale Mail
3657	Deathmarch I
3658	Chainmail
3659	Rigor Mortis
3660	Manipulation I
3661	Skeletal Bones
3662	Deathmarch II
3663	Mounted Combat
3664	Summon Rituals II
3665	Aerial Combat
3666	Plate Mail
3667	Cartography II
3668	Leather Armor
3669	Undying Honor
3670	Manipulation II
3671	Stone Core
3672	Deathmarch III
3673	Summon Rituals III
3674	Wand
3675	Cartography III
3676	Robe
3677	Manipulation III
3678	Mage Madness
3800	Increase Wood production
3801	Increase Balens production
3802	Increase resources protected in Cellar
3803	Increase speed of Wood collection outside the city
3804	Increase speed of Balens collection outside the city
3805	Increase Iron production
3806	Increase speed of Iron collection outside the city
3807	Increase Quiksilver production
3808	Increase speed of Quiksilver collection outside the city
3809	Increase speed of Gems collection outside the city
3810	Increase Wood production
3811	Increase Balens production
3812	Increase resources protected in Cellar
3813	Increase speed of Wood collection outside the city
3814	Increase speed of Balens collection outside the city
3815	Increase Iron production
3816	Increase speed of Iron collection outside the city
3817	Increase Quiksilver production
3818	Increase speed of Quiksilver collection outside the city
3819	Increase speed of Gems collection outside the city
3820	Increase City DEF
3821	Increase defending troops' ATK
3822	Increase defending troops' DEF
3823	Increase traps' ATK
3824	Increase number of traps
3825	Increase Rockfall DMG vs Zombies
3826	Increase Liquid Fire DMG vs Undead Knights
3827	Increase Logfall DMG vs Skeleton Archers
3828	Trap build SPD
3829	You'll always recover the corpses of some of your slain troops
3830	Increase City DEF
3831	Increase defending troops' ATK
3832	Increase defending troops' DEF
3833	Increase traps' ATK
3834	Increase number of traps
3835	Increase Rockfall DMG vs Zombies
3836	Increase Liquid Fire DMG vs Undead Knights
3837	Increase Logfall DMG vs Skeleton Archers
3838	Increase troops' max load
3839	Increase March SPD for attacking mobs
3840	Increase MP regen speed
3841	Increase building speed
3842	Increase corpse limit
3843	Increase corpse respawn speed
3844	Reduce troops Balens cost
3845	Increase March SPD for attacking mobs
3846	Increase MP regen speed
3847	Increase troops' max load
3848	Increase building speed
3849	Increase corpse limit
3850	Increase corpse respawn speed
3851	Reduce troops Balens cost
3852	Increase Troop summon speed
3853	Increase Zombie ATK
3854	Increase March SPD
3855	Increase Skeleton Archer ATK
3856	Increase Zombie DEF
3857	Campaign queue +1
3858	Increase Skeleton Archer DEF
3859	Increase Zombie HP
3860	Increase campaign troop size limit
3861	Increase Skeleton Archer HP
3862	Campaign queue +1
3863	Increase Undead Knight ATK
3864	Increase Troop summon speed
3865	Increase Gargoyle ATK
3866	Increase Undead Knight DEF
3867	Increase March SPD
3868	Increase Gargoyle DEF
3869	Increase Undead Knight HP
3870	Increase campaign troop size limit
3871	Increase Gargoyle HP
3872	Campaign queue +1
3873	Increase Troop summon speed
3874	Increase Undead Mage ATK
3875	Increase March SPD
3876	Increase Undead Mage DEF
3877	Increase campaign troop size limit
3878	Increase Undead Mage HP
3879	Increase campaign queue
3880	Increase defending troops' ATK
3881	Increase defending troops' DEF
3882	Increase City DEF
3883	Increase Specter ATK
3884	Increase Specter DEF
3885	Increase Specter HP
3886	Increase research SPD
4001	Summon: Lv. 1 Specter
4002	Summon Mastery I
4003	Specter ATK I
4004	Summon: Lv. 2 Specter
4005	Summon Mastery II
4006	Specter HP I
4007	Specter DEF I
4008	[Spell] Soul Pact
4009	Specter Control I
4010	Summon: Lv. 3 Specter
4011	Summon Mastery III
4012	Specter ATK II
4013	Summon: Lv. 4 Specter
4014	Summon Mastery IV
4015	Specter HP II
4016	Specter DEF II
4017	Specter Control II
4018	[Spell] Soul Overload
4019	Summon: Lv. 5 Specter
4020	Summon Mastery V
4021	Specter ATK III
4022	Specter Control III
4023	Summon: Lv. 6 Specter
4024	Summon Mastery VI
4025	Specter HP III
4026	Specter DEF III
4027	[Spell] Into Darkness
4101	Logistics
4102	Zombie ATK I
4103	Zombie DEF I
4104	Zombie HP I
4105	Skeleton Archer ATK I
4106	Skeleton Archer DEF I
4107	Skeleton Archer HP I
4108	Undead Knight ATK I
4109	Undead Knight DEF I
4110	Undead Knight HP I
4111	[Spell] Strategic Retreat
4112	Gargoyle ATK I
4113	Gargoyle DEF I
4114	Gargoyle HP I
4115	Undead Mage ATK I
4116	Undead Mage DEF I
4117	Undead Mage HP I
4118	Shadow Shield
4119	[Spell] Departed Souls
4120	Zombie ATK II
4121	Skeleton Archer ATK II
4122	Fighter's Corpse
4123	Undead Knight ATK II
4124	Breath of Death
4125	Gargoyle ATK II
4126	Undead Mage ATK II
4127	Spectral Flesh
4128	[Spell] Reaper's Grace
4201	Stride I
4202	Wood Producer I
4203	Balens Producer I
4204	Wood Collector I
4205	Balens Collector I
4206	Speedy Summoner I
4207	Corpse Hoarder I
4208	Trap SPD I
4209	Rapid Respawn I
4210	Trap ATK I
4211	[Spell] Harvest
4212	Technocrat I
4213	Wood Producer II
4214	Balens Producer II
4215	Wood Collector II
4216	Balens Collector II
4217	Nimble Builder I
4218	Iron Producer I
4219	Iron Collector I
4220	Speedy Summoner II
4221	[Spell] Meditation
4222	Quiksilver Producer I
4223	Quiksilver Collector II
4224	Stride II
4225	Nimble Builder II
4226	Technocrat II
4227	Corpse Hoarder II
4228	Trap SPD II
4229	Rapid Respawn II
4230	Trap ATK II
4231	Resource King
4232	Military King
4233	[Spell] Dark Castle
4301	Summon <color=#15DE1EFF>{0} </color>Lv. 1 Specters from Lv. 1+ human troops you kill
4302	Each upgrade: <color=#15DE1EFF>+{0} </color> Specters summoned for [Summon: Lv. 1 Specter]
4303	Each upgrade: Specter ATK <color=#15DE1EFF>+{0}%</color>
4304	Summon <color=#15DE1EFF>{0}</color> Lv. 2 Specters from human troops you kill
4305	Each upgrade: <color=#15DE1EFF>+{0} </color> Specters summoned for [Summon: Lv. 2 Specter]
4306	Each upgrade: Specter HP <color=#15DE1EFF>+{0}%</color>
4307	Each upgrade: Specter DEF <color=#15DE1EFF>+{0}%</color>
4308	[Spell] Immediately summon <color=#15DE1EFF>3,000 Specters </color>of the highest level which you have unlocked (Cooldown: 24 hr)
4309	Each upgrade: Specter limit <color=#15DE1EFF>+{0}</color>
4310	Summon <color=#15DE1EFF>{0}</color> Lv. 3 Specters from human troops you kill
4311	Each upgrade: <color=#15DE1EFF>+{0} </color> Specters summoned for [Summon: Lv. 3 Specter]
4312	Each upgrade: Specter ATK <color=#15DE1EFF>+{0}%</color>
4313	Summon <color=#15DE1EFF>{0}</color> Lv. 4 Specters from human troops you kill
4314	Each upgrade: <color=#15DE1EFF>+{0}</color> Specters summoned for [Summon: Lv. 4 Specter]
4315	Each upgrade: Specter HP <color=#15DE1EFF>+{0}%</color>
4316	Each upgrade: Specter DEF <color=#15DE1EFF>+{0}%</color>
4317	Each upgrade: Specter limit <color=#15DE1EFF>+{0}</color>
4318	[Spell] For <color=#15DE1EFF>1 hr</color>, you'll get <color=#15DE1EFF>100% more </color>when you summon Specters (Cooldown: 24 hr)
4319	Summon <color=#15DE1EFF>{0}</color> Lv. 5 Specters from human troops you kill
4320	Each upgrade: <color=#15DE1EFF>+{0}</color> Specters summoned for [Summon: Lv. 5 Specter]
4321	Each upgrade: Specter ATK <color=#15DE1EFF>+{0}%</color>
4322	Each upgrade: Specter limit <color=#15DE1EFF>+{0}</color>
4323	Summon <color=#15DE1EFF>{0}</color> Lv. 6 Specters from human troops you kill
4324	Each upgrade: <color=#15DE1EFF>+{0}</color> Specters summoned for [Summon: Lv. 6 Specter]
4325	Each upgrade: Specter HP <color=#15DE1EFF>+{0}%</color>
4326	Each upgrade: Specter DEF <color=#15DE1EFF>+{0}%</color>
4327	[Spell] Specter limit <color=#15DE1EFF>+100%</color> for <color=#15DE1EFF>1 hr</color>. Surplus Specters remain after spell wears off (Cooldown: 24 hr)
4401	Each upgrade: Troop max load <color=#15DE1EFF>+{0}%</color>
4402	Each upgrade: Zombie ATK <color=#15DE1EFF>+{0}%</color>
4403	Each upgrade: Zombie DEF <color=#15DE1EFF>+{0}%</color>
4404	Each upgrade: Zombie HP <color=#15DE1EFF>+{0}%</color>
4405	Each upgrade: Skeleton Archer ATK <color=#15DE1EFF>+{0}%</color>
4406	Each upgrade: Skeleton Archer DEF <color=#15DE1EFF>+{0}%</color>
4407	Each upgrade: Skeleton Archer HP <color=#15DE1EFF>+{0}%</color>
4408	Each upgrade: Undead Knight ATK <color=#15DE1EFF>+{0}%</color>
4409	Each upgrade: Undead Knight DEF <color=#15DE1EFF>+{0}%</color>
4410	Each upgrade: Undead Knight HP <color=#15DE1EFF>+{0}%</color>
4411	[Spell] Recalls all troops outside the city in <color=#15DE1EFF>3 secs </color>(Cooldown: 24 hr)
4412	Each upgrade: Gargoyle ATK <color=#15DE1EFF>+{0}%</color>
4413	Each upgrade: Gargoyle DEF <color=#15DE1EFF>+{0}%</color>
4414	Each upgrade: Gargoyle HP <color=#15DE1EFF>+{0}%</color>
4415	Each upgrade: Undead Mage ATK <color=#15DE1EFF>+{0}%</color>
4416	Each upgrade: Undead Mage DEF <color=#15DE1EFF>+{0}%</color>
4417	Each upgrade: Undead Mage HP <color=#15DE1EFF>+{0}%</color>
4418	Each upgrade: Troops take <color=#15DE1EFF>-{0}%</color> DMG
4419	[Spell] Campaign troop size limit <color=#15DE1EFF>+10% </color>for <color=#15DE1EFF>1 hr </color>(Cooldown: 24 hr)
4420	Each upgrade: Zombie ATK <color=#15DE1EFF>+{0}%</color>
4421	Each upgrade: Skeleton Archer ATK <color=#15DE1EFF>+{0}%</color>
4422	Each upgrade: Zombie & Skeleton Archer HP & DEF <color=#15DE1EFF>+{0}%</color>
4423	Each upgrade: Undead Knight ATK <color=#15DE1EFF>+{0}%</color>
4424	Each upgrade: Undead Knight HP & DEF <color=#15DE1EFF>+{0}%</color>
4425	Each upgrade: Gargoyle ATK <color=#15DE1EFF>+{0}%</color>
4426	Each upgrade: Undead Mage ATK <color=#15DE1EFF>+{0}%</color>
4427	Each upgrade: Gargoyle & Undead Mage HP & DEF <color=#15DE1EFF>+{0}%</color>
4428	[Spell] For your <color=#15DE1EFF>next attack</color>, killed troops will be sent to Burial Site until it's full (Cooldown: 12 hr)
4501	Each upgrade: March SPD <color=#15DE1EFF>+{0}%</color> for attacking mobs
4502	Each upgrade: Wood production in city <color=#15DE1EFF>+{0}%</color>
4503	Each upgrade: Balen production in city <color=#15DE1EFF>+{0}%</color>
4504	Each upgrade: Wood collection SPD <color=#15DE1EFF>+{0}%</color>
4505	Each upgrade: Balen collection SPD <color=#15DE1EFF>+{0}%</color>
4506	Each upgrade: Troop summoning SPD <color=#15DE1EFF>+{0}%</color>
4507	Each upgrade: Burial Site capacity <color=#15DE1EFF>+{0}</color>
4508	Each upgrade: Trap construction SPD <color=#15DE1EFF>+{0}%</color>
4509	Each upgrade: Burial Site respawn SPD <color=#15DE1EFF>+{0}%</color>
4510	Each upgrade: Trap ATK <color=#15DE1EFF>+{0}%</color>
4511	[Spell] Immediately receive 5 hours' worth of all resources (Cooldown: 24 hr)
4512	Each upgrade: Tech research SPD <color=#15DE1EFF>+{0}%</color>
4513	Each upgrade: Wood production in city <color=#15DE1EFF>+{0}%</color>
4514	Each upgrade: Balen production in city <color=#15DE1EFF>+{0}%</color>
4515	Each upgrade: Wood collection SPD <color=#15DE1EFF>+{0}%</color>
4516	Each upgrade: Balen collection SPD <color=#15DE1EFF>+{0}%</color>
4517	Each upgrade: Construction SPD <color=#15DE1EFF>+{0}%</color>
4518	Each upgrade: Iron production in city <color=#15DE1EFF>+{0}%</color>
4519	Each upgrade: Iron collection SPD <color=#15DE1EFF>+{0}%</color>
4520	Each upgrade: Troop summoning SPD <color=#15DE1EFF>+{0}%</color>
4521	[Spell] Immediately restore 50 MP (Cooldown: 24 hr)
